time,open,high,low,upstop,downstop,volume,money,close
2014/12/4,6.5613,6.7893,6.4693,7.1925,5.8864,902950547.7,119750792,6.7893
2014/12/5,6.8243,7.1224,6.4868,7.4686,6.1099,1121317578,145201708,6.6095
2014/12/8,6.6709,6.8287,6.5876,7.2714,5.9477,660961129.2,86029266,6.7893
2014/12/9,6.7279,7.0785,6.3247,7.4686,6.1099,1117836579,146512816,6.3378
2014/12/10,6.2721,6.5219,6.2238,6.9733,5.7023,586851654.5,80872242,6.5087
2014/12/11,6.4342,6.6095,6.3816,7.1618,5.8601,536527470.3,72525470,6.4824
2014/12/12,6.5219,6.6052,6.443,7.1311,5.8338,412424082.9,55472434,6.5087
2014/12/15,6.4781,6.5701,6.4518,7.1618,5.8601,482246994.5,65021296,6.5394
2014/12/16,6.5482,6.5701,6.4298,7.1925,5.8864,565768140,76327314,6.5701
2014/12/17,6.5701,6.9164,6.443,7.2275,5.9127,1229576552,161424448,6.7893
2014/12/18,6.7323,6.7498,6.5876,7.4686,6.1099,626188910.2,82590714,6.6621
2014/12/19,6.6753,6.6841,6.4035,7.3284,5.9959,470037341,63156052,6.5131
2014/12/22,6.5131,6.8375,6.4298,7.1662,5.8601,986357621.4,129322448,6.8375
2014/12/23,6.7367,6.8331,6.6183,7.5212,6.1537,493048151,64360002,6.6402
2014/12/24,6.6621,6.7104,6.3334,7.3064,5.9784,500358314.9,67722008,6.3948
2014/12/25,6.443,6.5438,6.386,7.0347,5.7549,344385050.7,46716136,6.4868
2014/12/26,6.4912,6.535,6.3948,7.1355,5.8381,542719001.5,73594550,6.5
2014/12/29,6.5438,6.6052,6.2677,7.1487,5.8513,581810312,79039056,6.294
2014/12/30,6.294,6.3378,6.0485,6.9251,5.6628,534094503.9,75773340,6.0485
2014/12/31,6.0792,6.1888,6.0091,6.6534,5.4437,423175350.9,60771546,6.1362
2015/1/5,6.2019,6.4561,6.18,6.7498,5.5226,682725539.5,94618714,6.3992
2015/1/6,6.3553,6.5394,6.3115,7.0391,5.7592,597391254.5,81368426,6.4561
2015/1/7,6.4561,6.5087,6.3334,7.1004,5.8118,356029945,48686534,6.4211
2015/1/8,6.4211,6.6183,6.3816,7.0654,5.7812,661580917.8,88936656,6.4912
2015/1/9,6.4737,6.6534,6.3904,7.1399,5.8425,526488847.5,70614530,6.3992
2015/1/12,6.3553,6.3553,6.1888,7.0391,5.7592,288928388,40435848,6.2633
2015/1/13,6.3027,6.3772,6.2764,6.8901,5.6365,214005311.9,29619134,6.351
2015/1/14,6.2896,6.3948,6.2326,6.9865,5.7154,187771043.2,26096392,6.2633
2015/1/15,6.2764,6.4693,6.2589,6.8901,5.6365,370795420.7,50828472,6.4605
2015/1/16,6.4737,6.6358,6.4737,7.1048,5.8162,604254250.8,80662064,6.6315
2015/1/19,6.4211,6.6095,6.1712,7.2933,5.9696,571638086.6,77491918,6.3466
2015/1/20,6.3466,6.6534,6.3466,6.9821,5.711,655411050,87748008,6.6534
2015/1/21,6.706,6.7936,6.6709,7.3196,5.9872,701215580.5,91243246,6.7717
2015/1/22,6.763,6.8375,6.6665,7.4511,6.0967,566865180.4,73709438,6.7893
2015/1/23,6.7761,6.8462,6.5876,7.4686,6.1099,551307870.2,71915952,6.6183
2015/1/26,6.6183,6.8199,6.5789,7.2801,5.9565,550043214.1,71843050,6.8155
2015/1/27,6.8068,6.9514,6.649,7.4993,6.1362,695589456.6,89393542,6.9032
2015/1/28,6.8375,7.118,6.8112,7.5957,6.2151,898326050.4,112287350,6.9865
2015/1/29,6.8725,6.9514,6.7498,7.6834,6.2896,437314564.8,56081676,6.763
2015/1/30,6.8024,6.8506,6.6665,7.4379,6.088,332242063.7,43178968,6.6841
2015/2/2,6.6402,6.8155,6.5876,7.3547,6.0178,389000804.2,50758090,6.6621
2015/2/3,6.7147,6.7323,6.4649,7.3284,5.9959,511672814.4,68420594,6.5876
2015/2/4,6.5832,6.6534,6.535,7.2451,5.9302,327669126.7,43603160,6.5789
2015/2/5,6.706,6.9821,6.649,7.2363,5.9214,985293597.3,126373198,6.8024
2015/2/6,6.7673,6.855,6.5613,7.4818,6.123,408593484.1,53603920,6.6271
2015/2/9,6.6271,6.6534,6.3816,7.2889,5.9652,349817956.4,47517386,6.4167
2015/2/10,6.4342,6.4868,6.4035,7.0566,5.7768,196310634.5,26705796,6.4518
2015/2/11,6.4781,6.6052,6.4474,7.0961,5.8075,200571234.9,26903306,6.5789
2015/2/12,6.6095,6.649,6.5526,7.2363,5.9214,217825421.8,28916924,6.5964
2015/2/13,6.6534,6.8287,6.6183,7.2582,5.939,438880139.3,56952194,6.7279
2015/2/16,6.7849,6.8988,6.7323,7.4029,6.0573,330402293.1,42510234,6.8068
2015/2/17,6.7586,6.8594,6.6972,7.4861,6.1274,403115260.3,52173596,6.8375
2015/2/25,6.8375,6.969,6.7673,7.5212,6.1537,319606224.7,40899028,6.7936
2015/2/26,6.8155,6.947,6.7191,7.473,6.1143,469300040,60033710,6.947
2015/2/27,6.9076,6.9558,6.8725,7.6439,6.2545,343180229.8,43505332,6.9032
2015/3/2,6.9295,6.9909,6.8243,7.5957,6.2151,511164215.3,64805664,6.9909
2015/3/3,6.9646,7.3021,6.8857,7.6921,6.294,1142027937,140470462,7.1048
2015/3/4,7.6702,7.8149,7.6702,7.8149,6.3948,758862071.9,85326910,7.8149
2015/3/5,8.595,8.595,8.2181,8.595,7.0347,4034148232,414530778,8.5381
2015/3/6,8.6389,8.7528,8.1611,9.3927,7.6834,2153748183,223556116,8.3452
2015/3/9,8.3496,8.6564,8.2882,9.178,7.5124,1413977005,145828158,8.4986
2015/3/10,8.4285,8.8098,8.2444,9.3489,7.6483,1467201547,151769862,8.7923
2015/3/11,8.6345,8.6564,8.0647,9.6733,7.9113,1720536159,180425766,8.1524
2015/3/12,8.1085,8.24,7.8456,8.9676,7.3371,1099594888,119854740,7.977
2015/3/13,8.0516,8.1611,7.8938,8.7747,7.1793,627874128.3,68323804,8.1436
2015/3/16,8.205,8.4153,8.1655,8.9588,7.3284,1080308563,114534926,8.2926
2015/3/17,8.4153,8.4811,8.1085,9.121,7.4642,1100198574,116633722,8.2356
2015/3/18,8.2619,8.4548,8.1655,9.0596,7.4116,1142190234,120220244,8.3934
2015/3/19,8.4285,8.4285,8.2313,9.235,7.5563,902895036.4,95079948,8.3671
2015/3/20,8.3277,8.446,8.2181,9.2043,7.53,713310589.3,75289748,8.2751
2015/3/23,8.3145,8.7221,8.2926,9.1035,7.4467,1252022392,129130288,8.4942
2015/3/24,8.4153,9.3445,8.2532,9.3445,7.6439,2187685864,215485882,9.3445
2015/3/25,9.9932,9.9932,9.2043,10.2781,8.411,3018959575,277577726,9.2963
2015/3/26,9.0903,10.0151,8.9413,10.2255,8.3671,2014820617,189157550,9.647
2015/3/27,9.4234,9.796,9.2525,10.6112,8.6827,1629536489,151445352,9.3007
2015/3/30,9.2919,9.4059,9.2087,10.2299,8.3715,941689052.1,88768130,9.2788
2015/3/31,9.2481,9.5462,9.0553,10.208,8.3496,1153164631,108818270,9.0728
2015/4/1,9.1385,9.2919,9.1298,9.9801,8.1655,721655608.1,68548946,9.2744
2015/4/2,9.3796,9.3796,9.1429,10.2036,8.3452,984153339,93457250,9.2919
2015/4/3,9.2481,9.7215,9.1999,10.2211,8.3627,1477389086,136567020,9.5505
2015/4/7,9.6031,9.7522,9.476,10.506,8.595,1372695335,125635336,9.5724
2015/4/8,9.8617,10.1159,9.5812,10.5279,8.617,1934807207,172334270,9.6996
2015/4/9,9.7872,9.7872,8.9019,10.6682,8.7309,1229902523,116008396,9.2963
2015/4/10,9.3358,10.037,9.1911,10.2255,8.3671,1258636970,115397982,9.7302
2015/4/13,9.8179,9.8223,9.5944,10.7033,8.7572,1124663457,101411770,9.8179
2015/4/14,9.8617,10.0151,9.7083,10.7997,8.8361,1690231243,150273666,9.8442
2015/4/15,9.8705,9.9056,9.2043,10.8304,8.858,986641376.5,90387170,9.3445
2015/4/16,9.2087,9.5549,9.029,10.2781,8.411,703818345.4,65881604,9.4366
2015/4/17,9.5023,9.7522,9.4234,10.3789,8.4942,1041897208,95694556,9.5111
2015/4/20,9.59,10.0458,9.3796,10.4622,8.56,1755744207,158391804,9.5593
2015/4/21,9.6382,10.0151,9.5637,10.5148,8.6038,1460197972,130674582,10.0151
2015/4/22,10.2387,10.3088,9.9582,11.0188,9.0158,1734116208,149874886,10.1247
2015/4/23,10.2387,10.3307,9.9275,11.1372,9.1122,1444265866,125239694,10.1291
2015/4/24,10.0327,10.563,9.945,11.1416,9.1166,1891771344,161602120,10.5192
2015/4/27,10.7602,10.9312,10.3351,11.5711,9.4673,1600219285,132498816,10.4753
2015/4/28,10.5279,10.5411,9.8091,11.5229,9.4278,1500726920,130218114,9.8617
2015/4/29,9.8486,10.2124,9.7784,10.8479,8.8756,900480208.1,78447632,10.2124
2015/4/30,10.0283,10.1685,9.7741,11.2336,9.1911,1382241252,122363184,9.8617
2015/5/4,9.8573,9.8573,9.5593,10.8479,8.8756,950707662.7,86110070,9.8091
2015/5/5,9.8442,9.9275,9.2174,10.7909,8.8273,1041961384,95835622,9.2306
2015/5/6,9.2919,9.4234,8.8536,10.1554,8.3058,824077595.5,78421154,8.9106
2015/5/7,8.9106,9.1341,8.8624,9.8004,8.0209,606818933.9,59156748,9.0377
2015/5/8,9.1824,9.3139,9.0553,9.9406,8.1348,591870103.1,56478266,9.2481
2015/5/11,9.3358,9.4673,9.1692,10.1729,8.3233,900513192.9,84637676,9.4453
2015/5/12,9.4848,9.888,9.2963,10.3921,8.503,1433663494,131726222,9.8223
2015/5/13,9.8135,10.1685,9.6776,10.8041,8.8405,1610825035,141685608,9.9275
2015/5/14,10.037,10.2343,9.8617,10.9224,8.9325,1326668340,115607250,10.1028
2015/5/15,10.1685,10.7559,10.1685,11.1153,9.0947,2038863205,171442944,10.2518
2015/5/18,10.1598,10.6507,10.0414,11.2774,9.2262,1478614130,124510122,10.4052
2015/5/19,10.4315,10.471,10.1685,11.444,9.3664,1158686775,98630342,10.3877
2015/5/20,10.4841,10.677,10.2869,11.4265,9.3489,1607164161,134102384,10.2869
2015/5/21,10.2869,10.9575,10.2124,11.3169,9.2569,2116293706,173936778,10.918
2015/5/22,11.4747,11.5273,10.975,12.0094,9.8267,2421008132,189568562,11.0145
2015/5/25,10.8304,11.2467,10.7252,12.1146,9.9143,1612936861,128370408,11.0627
2015/5/26,11.0364,11.1459,10.9356,12.1672,9.9582,1826702899,144982640,11.089
2015/5/27,11.1328,11.3476,10.8742,12.1979,9.9801,1713076887,135860580,10.9312
2015/5/28,10.9882,11.1547,9.8617,12.0225,9.8398,1926003448,159077358,9.9099
2015/5/29,9.9056,10.059,9.2043,10.9005,8.9194,1225693117,110829162,9.647
2015/6/1,9.647,10.2825,9.647,10.6112,8.6827,1003659198,87876722,10.2124
2015/6/2,10.3,10.7383,10.3,11.2336,9.1911,1398192208,116391636,10.7339
2015/6/3,10.7427,10.8041,10.2781,11.8078,9.6601,1014475784,84982422,10.4885
2015/6/4,10.4841,10.4841,9.5768,11.536,9.441,999955412.4,86830012,10.2211
2015/6/5,10.3439,10.6244,10.2124,11.2424,9.1999,1357558714,113893876,10.4885
2015/6/8,10.5104,10.9575,10.4096,11.536,9.441,1940935263,158604868,10.9575
2015/6/9,11.0057,11.0583,10.5542,12.0532,9.8617,1269176246,103468150,10.7076
2015/6/10,10.6945,11.0364,10.5367,11.7771,9.6382,1357783292,109709150,10.8041
2015/6/11,10.7953,10.8654,10.5279,11.8867,9.7259,1351544494,110939898,10.8654
2015/6/12,10.9925,11.5448,10.7734,11.9524,9.7784,2989053715,234552066,11.4747
2015/6/15,11.4703,11.4703,10.8041,12.623,10.3263,1932963619,151984926,10.8479
2015/6/16,10.6945,10.7383,10.1729,11.9349,9.7653,1096938421,91698548,10.3
2015/6/17,10.2693,10.7997,10.2167,11.33,9.27,1079238479,89672598,10.7208
2015/6/18,10.5411,10.6638,10.037,11.7946,9.647,1080929310,90952206,10.0853
2015/6/19,9.9099,10.0721,9.2832,11.0933,9.0772,861863333.3,77460504,9.2919
2015/6/23,9.2832,9.5944,8.766,10.2211,8.3627,891669046.7,84078626,9.5812
2015/6/24,9.6031,9.7741,9.4278,10.5411,8.6213,779552893,70889384,9.6996
2015/6/25,9.8749,10.0195,9.4234,10.6682,8.7309,1093460109,97868064,9.5067
2015/6/26,9.2043,9.3358,8.5556,10.4578,8.5556,964829057,95572216,8.5556
2015/6/29,8.8405,8.8405,7.7009,9.4103,7.7009,1019215514,108637600,7.9946
2015/6/30,7.8894,8.5249,7.3722,8.7923,7.1969,831066734.1,90653396,8.5074
2015/7/1,8.3321,8.7002,7.828,9.3577,7.6571,739247612.6,77159400,8.1041
2015/7/2,8.1524,8.24,7.2933,8.915,7.2933,668198840.4,75341074,7.4335
2015/7/3,7.3196,7.6921,6.6884,8.1787,6.6884,872482421.5,107387922,6.7717
2015/7/6,7.4511,7.4511,6.2677,7.4511,6.0967,1100054056,138919874,7.1355
2015/7/7,6.8462,6.9821,6.4255,7.8499,6.4211,1061718230,138855900,6.706
2015/7/8,6.0354,6.2458,6.0354,7.3766,6.0354,1191117486,171601586,6.0354
2015/7/9,6.0441,6.6402,6.0398,6.6402,5.4305,697928431.4,95351960,6.6402
2015/7/10,7.0084,7.3064,6.7761,7.3064,5.9784,645720765.2,78414356,7.3064
2015/7/13,7.7316,8.0384,7.5826,8.0384,6.5745,1159521063,129270540,8.0384
2015/7/14,8.1567,8.6126,7.8938,8.8405,7.2363,1516770212,161888628,8.0165
2015/7/15,7.8456,7.8762,7.2363,8.8186,7.2144,839989101.6,97558848,7.2801
2015/7/16,7.2801,7.793,7.0347,8.0077,6.5526,647836998.6,75380002,7.6965
2015/7/17,7.8299,8.4657,7.8077,8.4657,6.9273,946557773.3,102346078,8.4657
2015/7/20,8.528,9.3105,8.4969,9.3105,7.6209,1577998107,155943806,9.1594
2015/7/21,9.186,9.5951,8.9148,10.0753,8.2434,1229372645,116894076,9.226
2015/7/22,9.0927,9.3772,8.648,10.1509,8.3057,993111729.9,98533702,8.9148
2015/7/23,9.0349,9.1905,8.8792,9.8085,8.0255,709329845.3,69768146,9.0882
2015/7/24,8.9904,9.0615,8.7192,9.9953,8.1812,851687161,84970478,8.7592
2015/7/27,8.5858,9.0571,7.8833,9.6351,7.8833,963797443.6,100541788,7.8877
2015/7/28,7.6965,8.1812,7.3008,8.6747,7.1007,827098507.8,93978178,8.07
2015/7/29,8.1367,8.5991,7.9811,8.8792,7.2652,775845919,83476566,8.5813
2015/7/30,8.5057,8.6036,8.0078,9.4395,7.7232,615438585.6,65019132,8.0478
2015/7/31,7.9589,8.279,7.9144,8.8526,7.243,436039987.9,47885750,8.11
2015/8/3,8.0567,8.2212,7.6076,8.9193,7.3008,523355535.8,58631534,7.7988
2015/8/4,7.8121,8.2612,7.8121,8.5769,7.0207,614236555.7,67919948,8.2568
2015/8/5,8.279,8.3813,8.0167,9.0838,7.4297,504515703.6,54746116,8.0611
2015/8/6,7.8477,8.0922,7.8032,8.8659,7.2563,307431519.2,34385972,7.9055
2015/8/7,7.9944,8.4124,7.9944,8.6969,7.1141,644239424.1,69555152,8.2034
2015/8/10,8.359,8.6525,8.2167,9.026,7.3853,733832929.6,77192192,8.5858
2015/8/11,8.5947,8.7014,8.4657,9.4439,7.7276,786992274.8,81670312,8.5413
2015/8/12,8.4568,8.6703,8.4257,9.395,7.6876,508650956.3,52959632,8.4435
2015/8/13,8.3635,8.528,8.1901,9.2883,7.5987,435750291.1,46124698,8.5146
2015/8/14,8.5413,8.6436,8.3323,9.3683,7.6654,563223519.3,58765994,8.4435
2016/3/2,7.5987,7.5987,7.5987,9.2883,7.5987,81519300,9540000,7.5987
2016/3/3,6.9451,7.283,6.9451,8.359,6.8384,1895776368,238823814,7.0785
2016/3/4,6.9451,7.0162,6.7495,7.7854,6.3715,876354073.6,112775902,6.9362
2016/3/7,7.0251,7.1763,7.0251,7.6298,6.2426,745958833.8,93617346,7.1052
2016/3/8,7.0474,7.1052,6.6605,7.8166,6.3938,569384447.9,74024464,6.9318
2016/3/9,6.7272,6.7895,6.6739,7.6254,6.2381,344724375.4,45563642,6.7094
2016/3/10,6.7361,6.8339,6.6917,7.3808,6.0381,381989843.6,50204808,6.7183
2016/3/11,6.5894,6.6694,6.5138,7.3897,6.047,293894386.3,39597900,6.5583
2016/3/14,6.6161,6.8206,6.6027,7.2163,5.9047,409036135.3,54088414,6.7406
2016/3/15,6.7094,6.745,6.585,7.4164,6.0647,267474477.7,35733320,6.6161
2016/3/16,6.625,6.6872,6.5138,7.2786,5.9536,280163309.2,37884512,6.5316
2016/3/17,6.5627,6.7139,6.5405,7.1852,5.878,396898459.3,53209902,6.6605
2016/3/18,6.6872,6.874,6.6472,7.3275,5.9936,674104446.6,88520398,6.8428
2016/3/21,6.9184,7.0073,6.8695,7.5276,6.1581,815249218.3,104704602,6.9584
2016/3/22,6.9229,7.2919,6.8384,7.6565,6.2648,1106754030,137581660,7.123
2016/3/23,7.1141,7.1763,7.0296,7.8344,6.4115,646198678.5,80933018,7.1096
2016/3/24,7.0874,7.3542,7.0251,7.821,6.3982,724870573.6,89309206,7.1363
2016/3/25,7.0874,7.1852,7.034,7.8521,6.4249,376426285.3,47146860,7.1185
2016/3/28,7.1808,7.4031,7.163,7.8299,6.4071,596045477.9,72726024,7.203
2016/3/29,7.1985,7.2474,6.9407,7.9233,6.4827,374855669,47293582,6.994
2016/3/30,7.0563,7.1763,7.0385,7.6921,6.2959,387236678.2,48326368,7.163
2016/3/31,7.1985,7.2252,7.0874,7.8788,6.4471,387459514.6,48124272,7.1496
2016/4/1,7.1363,7.1763,6.9851,7.8655,6.4338,287922726.4,36185058,7.123
2016/4/5,7.1585,7.4475,7.1585,7.8344,6.4115,677676048.3,82065290,7.412
2016/4/6,7.3808,7.4209,7.3097,8.1545,6.6694,356715271.5,43091696,7.3675
2016/4/7,7.4209,7.5809,7.3453,8.1056,6.6294,468035274.2,55834262,7.3719
2016/4/8,7.3631,7.3675,7.074,8.11,6.6339,362444172.7,44648620,7.1763
2016/4/11,7.2474,7.4164,7.243,7.8922,6.4605,506386978.1,61567864,7.283
2016/4/12,7.2875,7.323,7.1541,8.0122,6.5538,245664752.9,30341452,7.2074
2016/4/13,7.2697,7.3719,7.2608,7.9277,6.4871,430931343.3,52359926,7.2786
2016/4/14,7.3186,7.3808,7.2386,8.0078,6.5494,310428553.9,37796528,7.3319
2016/4/15,7.323,7.4031,7.2919,8.0656,6.5983,317238691.5,38389714,7.3542
2016/4/18,7.3141,7.3141,7.203,8.0878,6.6205,239551750.2,29383508,7.2386
2016/4/19,7.2697,7.2919,7.1674,7.9633,6.5138,194464305.4,23935280,7.2119
2016/4/20,7.2563,7.3675,6.8384,7.9322,6.4916,497143097.7,61886392,7.0118
2016/4/21,7.0118,7.1007,6.9273,7.7143,6.3093,222974412.8,28175496,6.9584
2016/4/22,6.9229,7.0474,6.9229,7.6565,6.2648,134021532,17048416,7.0029
2016/4/25,6.9718,7.0518,6.8917,7.7054,6.3048,167285758,21372844,7.0251
2016/4/26,7.0251,7.3275,7.0251,7.7276,6.3226,410395618.6,50509878,7.3186
2016/4/27,7.3586,7.4475,7.2964,8.0522,6.585,496116971.6,59682292,7.4342
2016/4/28,7.4875,7.6787,7.4075,8.1767,6.6917,934191655.9,110250912,7.5142
2016/4/29,7.4253,7.5009,7.3808,8.2656,6.7628,361934234,43252920,7.4075
2016/5/3,7.4342,7.6343,7.3586,8.15,6.665,535958218.4,63058168,7.6165
